channel names:
29/11/2016 11:07:26 - Power - Dev1_ai1 1
start times:
8,234486E-1
8,652550E-1
8,820149E-1
8,971311E-1
9,467692E-1
8,895570E-1
8,670195E-1
8,401029E-1
8,245411E-1
8,144951E-1
8,159014E-1
7,061885E-1
7,926695E-1
8,705211E-1
7,868675E-1
7,708987E-1
7,647375E-1
7,788013E-1
8,167122E-1
7,540812E-1
8,971338E-1
8,767739E-1
9,463677E-1
8,891719E-1
8,614657E-1
8,941118E-1
8,727489E-1
7,684015E-1
8,844120E-1
8,258144E-1
8,549083E-1
1,655498E+0
7,361880E-1
7,633723E-1
7,747178E-1
7,483778E-1
7,686240E-1
7,920866E-1
8,809206E-1
8,600451E-1
8,492371E-1
9,315614E-1
9,048878E-1
8,860065E-1
8,777460E-1
8,925979E-1
1,315658E+0
8,862767E-1
8,402779E-1
8,348696E-1
7,843782E-1
7,531744E-1
7,548606E-1
7,626221E-1
8,062093E-1
7,927179E-1
7,656369E-1
8,208032E-1
8,103095E-1
8,415222E-1
8,731396E-1
8,560348E-1
9,255716E-1
9,399050E-1
8,827625E-1
8,721766E-1
8,744738E-1
8,755856E-1
1,335087E+0
7,600546E-1
8,246365E-1
8,084594E-1
7,988594E-1
7,632977E-1
7,408168E-1
7,511062E-1
7,802694E-1
7,230938E-1
8,859465E-1
9,008120E-1
8,711884E-1
8,739178E-1
9,759872E-1
8,845746E-1
8,575511E-1
8,393088E-1
9,027964E-1
8,938312E-1
8,671365E-1
7,962442E-1
7,923604E-1
7,738240E-1
1,300397E+0
7,548833E-1
7,608676E-1
7,856410E-1
7,965905E-1
8,202405E-1
8,132501E-1
8,130766E-1
8,719032E-1
8,562652E-1
8,627468E-1
9,166378E-1
9,234209E-1
9,316082E-1
8,488763E-1
8,450413E-1
8,652423E-1
7,967846E-1
8,070616E-1
8,221682E-1
7,974814E-1
7,979418E-1
7,487195E-1
7,710022E-1
7,799900E-1
7,766635E-1
8,198213E-1
8,441914E-1
8,910345E-1
9,203388E-1
8,675545E-1
9,076625E-1
8,796678E-1
8,696452E-1
8,879292E-1
8,626741E-1
8,635071E-1
8,591520E-1
8,184977E-1
7,713861E-1
7,711994E-1
7,493035E-1
7,736634E-1
7,870875E-1
8,237942E-1
8,566254E-1
8,415564E-1
8,461853E-1
8,805303E-1
1,957693E+0
9,060289E-1
9,019699E-1
9,192932E-1
9,544977E-1
8,626751E-1
8,434778E-1
8,493888E-1
8,014189E-1
7,829851E-1
7,741404E-1
7,403522E-1
8,120238E-1
7,482249E-1
7,565930E-1
7,755471E-1
7,844971E-1
8,321576E-1
8,420742E-1
7,987311E-1
9,039621E-1
8,978690E-1
9,382790E-1
9,038473E-1
8,640821E-1
8,682643E-1
8,437490E-1
7,705958E-1
8,502624E-1
7,928924E-1
8,110451E-1
7,599714E-1
7,532470E-1
7,749936E-1
7,604585E-1
7,570026E-1
8,382209E-1
8,359480E-1
8,836923E-1
8,924519E-1
8,653333E-1
8,925139E-1
2,228875E+0
1,974596E+0
1,978453E+0
2,023131E+0
2,024595E+0
2,183502E+0
1,933112E+0
1,907203E+0
1,725992E+0
1,642675E+0
1,892113E+0
1,698789E+0
1,751495E+0
1,742978E+0
1,776660E+0
1,479342E+0
1,490802E+0
1,540845E+0
1,535322E+0
1,580402E+0
1,737886E+0
1,962466E+0
1,921147E+0
1,908843E+0
1,879570E+0
1,483396E+0
1,862060E+0
1,399496E+0
1,743072E+0
1,733943E+0
1,631930E+0
1,685124E+0
1,569500E+0
1,626912E+0
1,351808E+0
1,695907E+0
1,788596E+0
1,819379E+0
1,915494E+0
1,514340E+0
1,546214E+0
1,603619E+0
1,473160E+0
8,150704E-1
8,878129E-1
8,878140E-1
8,272186E-1
1,241220E+0
7,938999E-1
7,445736E-1
8,199237E-1
7,036268E-1
1,317063E+0
8,063994E-1
8,275564E-1
8,255532E-1
8,641132E-1
1,467021E+0
1,636319E+0
1,579718E+0
1,621983E+0
1,550185E+0
1,578797E+0
1,511788E+0
1,457766E+0
1,405227E+0
1,410161E+0
1,363270E+0
1,338360E+0
1,346010E+0
1,354851E+0
1,341354E+0
1,260037E+0
1,358023E+0
1,383166E+0
1,370121E+0
1,576061E+0
1,521717E+0
1,605539E+0
1,627237E+0
1,638779E+0
1,516544E+0
1,555264E+0
1,409072E+0
1,381708E+0
1,470592E+0
1,432354E+0
1,460598E+0
1,348634E+0
1,263701E+0
1,351950E+0
1,271853E+0
1,290035E+0
1,457158E+0
1,479432E+0
1,445285E+0
1,437542E+0
1,533806E+0
1,485457E+0
1,520217E+0
1,694377E+0
2,532463E+0
2,463890E+0
2,094021E+0
1,962914E+0
2,178776E+0
2,321688E+0
1,881793E+0
1,876900E+0
1,931051E+0
2,155932E+0
1,809479E+0
1,935482E+0
2,137342E+0
1,527356E+0
1,583271E+0
2,190224E+0
2,411862E+0
2,053466E+0
2,086380E+0
2,235755E+0
2,100715E+0
1,540540E+0
8,510884E-1
8,588870E-1
8,496211E-1
7,838537E-1
8,230249E-1
7,991893E-1
8,068708E-1
8,469326E-1
7,449822E-1
7,607804E-1
1,175833E+0
7,259661E-1
8,670593E-1
8,360296E-1
9,108954E-1
8,581782E-1
8,683839E-1
9,020555E-1
8,840280E-1
8,741108E-1
9,134589E-1
8,564996E-1
8,768869E-1
8,439502E-1
7,799070E-1
7,960483E-1
7,712446E-1
7,583755E-1
7,406630E-1
7,650233E-1
8,386333E-1
8,962365E-1
8,435787E-1
1,809963E+0
8,488170E-1
8,927370E-1
9,004606E-1
9,086336E-1
9,550763E-1
9,284022E-1
8,477417E-1
8,621524E-1
8,269086E-1
8,120734E-1
7,861073E-1
8,022030E-1
8,246831E-1
7,693235E-1
7,582425E-1
7,761236E-1
7,705079E-1
8,148158E-1
8,388317E-1
8,396866E-1
9,105873E-1
9,288879E-1
8,813944E-1
9,080369E-1
8,701373E-1
9,004823E-1
8,689988E-1
7,943678E-1
8,955714E-1
8,538268E-1
8,277906E-1
7,884398E-1
7,586308E-1
7,799384E-1
7,819352E-1
6,978611E-1
8,452890E-1
8,476992E-1
8,655408E-1
8,430842E-1
8,573427E-1
8,714878E-1
8,897076E-1
8,162544E-1
9,307454E-1
9,170564E-1
9,095589E-1
8,676316E-1
1,396829E+0
8,051080E-1
7,822572E-1
7,861007E-1
7,651207E-1
7,730009E-1
7,785940E-1
7,683662E-1
7,492294E-1
8,089498E-1
8,353292E-1
8,147076E-1
8,461253E-1
8,947055E-1
9,154515E-1
9,607798E-1
8,757008E-1
8,869507E-1
8,927593E-1
8,605231E-1
8,617492E-1
8,540378E-1
8,197847E-1
8,204514E-1
7,603055E-1
7,718045E-1
7,539770E-1
7,462128E-1
7,664267E-1
7,963982E-1
8,755820E-1
8,635792E-1
8,638787E-1
8,827846E-1
8,841434E-1
8,979310E-1
9,129795E-1
8,763765E-1
8,935527E-1
9,201163E-1
8,619899E-1
8,191425E-1
7,979215E-1
7,733897E-1
7,690316E-1
7,734259E-1
8,075739E-1
8,244539E-1
8,268157E-1
8,059628E-1
8,229853E-1
8,419481E-1
8,759800E-1
8,241357E-1
9,380519E-1
9,591295E-1
8,888030E-1
8,922263E-1
8,648259E-1
8,620405E-1
8,466852E-1
7,812155E-1
8,076165E-1
8,232616E-1
1,623323E+0
7,865137E-1
7,439316E-1
7,498383E-1
7,993090E-1
7,871347E-1
8,050217E-1
8,736258E-1
8,763331E-1
9,167317E-1
8,658773E-1
8,912752E-1
8,757962E-1
8,576270E-1
8,118698E-1
8,800729E-1
8,699180E-1
8,531891E-1
7,911353E-1
7,764895E-1
7,869242E-1
7,628567E-1
7,658150E-1
8,077593E-1
7,807356E-1
8,391043E-1
8,457744E-1
8,231787E-1
8,762920E-1
8,655593E-1
8,860772E-1
8,667770E-1
9,320050E-1
9,844868E-1
9,212105E-1
1,884536E+0
8,418740E-1
8,136970E-1
8,016934E-1
8,075265E-1
7,894177E-1
8,262603E-1
7,946935E-1
7,636830E-1
7,863258E-1
7,824425E-1
8,111050E-1
8,383593E-1
8,975913E-1
9,398670E-1
1,861558E+0
2,503592E+0
2,974221E+0
2,866430E+0
2,479669E+0
2,466266E+0
2,642730E+0
2,764234E+0
2,609821E+0
2,271933E+0
2,111410E+0
2,257221E+0
1,519334E+0
1,579487E+0
1,283207E+0
1,281240E+0
1,307402E+0
1,338429E+0
1,313678E+0
1,358440E+0
1,413652E+0
1,359881E+0
1,326356E+0
1,471231E+0
1,352070E+0
1,432339E+0
1,327266E+0
1,239281E+0
1,176955E+0
1,226517E+0
1,086913E+0
1,169262E+0
1,266628E+0
1,387346E+0
2,065747E+0
2,082129E+0
2,133094E+0
2,293457E+0
2,382194E+0
2,388838E+0
2,434766E+0
2,555420E+0
2,385981E+0
2,415328E+0
2,383617E+0
2,334062E+0
2,309198E+0
2,225477E+0
2,181142E+0
2,213068E+0
2,163333E+0
2,133834E+0
2,028839E+0
1,370265E+0
7,672940E-1
7,974476E-1
8,578946E-1
8,758284E-1
9,145497E-1
8,420005E-1
9,047798E-1
1,040835E+0
8,908249E-1
8,753348E-1
8,621786E-1
9,160706E-1
8,903226E-1
7,947016E-1
7,963976E-1
7,716519E-1
7,550648E-1
7,711504E-1
7,143600E-1
7,898467E-1
8,152971E-1
8,048993E-1
8,132525E-1
8,366845E-1
8,328857E-1
8,609579E-1
8,471108E-1
9,467766E-1
9,684079E-1
9,161522E-1
8,672416E-1
8,334639E-1
8,425786E-1
8,191022E-1
7,437274E-1
8,226568E-1
8,014745E-1
7,579729E-1
7,725231E-1
7,363042E-1
7,596959E-1
8,080920E-1
7,875543E-1
8,350193E-1
8,822234E-1
9,081802E-1
9,059402E-1
8,801130E-1
8,758610E-1
8,948288E-1
8,589393E-1
8,572011E-1
8,774282E-1
8,384021E-1
8,224997E-1
7,739656E-1
7,705813E-1
7,492784E-1
7,288807E-1
7,372045E-1
7,935763E-1
8,243307E-1
8,595876E-1
8,074368E-1
8,423908E-1
8,920748E-1
8,654923E-1
9,256168E-1
9,136620E-1
9,157150E-1
9,110552E-1
8,604079E-1
8,491811E-1
8,157169E-1
7,814256E-1
7,714796E-1
7,470196E-1
8,022281E-1
8,066610E-1
1,395098E+0
7,909874E-1
8,100650E-1
8,295975E-1
9,017715E-1
9,150553E-1
9,118907E-1
9,504303E-1
9,378919E-1
8,794854E-1
9,166657E-1
8,668180E-1
8,487155E-1
8,650587E-1
8,468246E-1
8,646749E-1
7,933544E-1
7,941635E-1
7,884123E-1
7,559360E-1
7,893325E-1
7,881219E-1
7,933439E-1
8,581950E-1
8,826719E-1
8,977928E-1
8,893074E-1
9,270157E-1
9,522957E-1
8,839289E-1
8,103768E-1
9,322601E-1
8,654961E-1
9,072768E-1
8,209845E-1
7,876746E-1
8,053579E-1
7,820990E-1
7,507042E-1
8,164888E-1
7,880315E-1
8,092916E-1
7,891653E-1
8,143483E-1
8,242373E-1
8,873628E-1
8,252526E-1
9,250327E-1
9,413648E-1
9,554351E-1
8,940488E-1
8,698717E-1
8,617266E-1
8,439691E-1
8,258291E-1
8,043961E-1
7,827461E-1
8,098573E-1
7,921751E-1
7,627950E-1
7,822682E-1
7,783528E-1
8,076213E-1
8,216167E-1
8,553415E-1
9,033619E-1
9,140934E-1
8,901466E-1
9,018297E-1
8,849201E-1
8,772778E-1
8,751641E-1
8,602947E-1
9,010048E-1
8,671126E-1
7,726614E-1
7,985522E-1
7,501670E-1
7,566278E-1
7,610967E-1
7,393075E-1
8,355873E-1
8,073824E-1
8,060504E-1
8,458477E-1
8,379262E-1
8,567159E-1
8,820086E-1
8,211063E-1
9,156164E-1
9,438093E-1
8,959690E-1
8,526791E-1
8,408972E-1
8,058660E-1
7,991100E-1
7,419716E-1
8,115158E-1
7,966532E-1
7,852744E-1
7,825681E-1
7,541946E-1
7,933220E-1
8,419154E-1
7,393581E-1
9,255833E-1
8,924351E-1
9,335698E-1
9,972450E-1
1,677974E+0
8,708476E-1
8,869325E-1
8,295139E-1
8,426809E-1
8,361147E-1
8,366628E-1
8,148842E-1
7,390188E-1
7,598084E-1
7,875493E-1
7,519659E-1
7,769041E-1
8,284511E-1
8,519598E-1
8,748989E-1
8,217723E-1
8,628449E-1
8,580052E-1
8,637244E-1
8,703996E-1
8,816080E-1
9,233868E-1
9,766040E-1
8,234794E-1
8,305651E-1
8,038918E-1
7,676925E-1
7,776939E-1
7,916231E-1
7,733096E-1
7,911146E-1
7,762195E-1
7,754042E-1
8,240471E-1
8,074377E-1
8,469196E-1
8,117479E-1
9,815805E-1
1,814701E+0
8,916518E-1
8,735275E-1
8,639081E-1
8,496884E-1
8,685427E-1
8,498645E-1
8,177452E-1
8,483909E-1
8,071595E-1
1,364909E+0
7,796343E-1
7,378659E-1
7,580062E-1
7,858484E-1
8,509427E-1
8,947545E-1
8,468601E-1
8,664238E-1
8,928210E-1
8,756516E-1
9,061656E-1
9,690896E-1
1,684131E+0
8,793147E-1
8,524741E-1
8,190361E-1
7,926562E-1
7,633393E-1
7,724634E-1
7,476305E-1
6,970142E-1
8,040071E-1
7,736804E-1
8,431733E-1
8,109334E-1
8,263444E-1
8,729252E-1
1,525975E+0
8,237500E-1
9,389483E-1
9,097587E-1
9,349294E-1
8,842727E-1
8,448281E-1
8,321607E-1
8,022566E-1
7,242966E-1
8,085181E-1
7,618034E-1
7,978826E-1
7,513141E-1
7,502863E-1
7,725081E-1
7,793404E-1
8,151945E-1
8,324459E-1
8,539797E-1
9,348621E-1
8,928128E-1
8,914768E-1
8,916518E-1
8,597378E-1
8,683809E-1
8,333764E-1
8,399858E-1
8,651297E-1
8,462941E-1
7,697106E-1
7,646189E-1
7,624794E-1
7,441352E-1
7,687267E-1
7,958589E-1
8,375569E-1
8,487971E-1
8,163009E-1
8,585474E-1
8,654096E-1
8,687817E-1
8,809168E-1
8,751371E-1
9,462171E-1
9,054990E-1
8,444852E-1
8,521795E-1
7,945249E-1
7,873156E-1
7,923172E-1
7,208900E-1
7,762658E-1
8,072600E-1
7,729757E-1
7,726004E-1
7,899081E-1
8,068114E-1
8,172870E-1
8,356775E-1
8,880592E-1
9,224711E-1
1,002951E+0
8,750379E-1
8,609941E-1
8,630500E-1
8,730873E-1
7,821799E-1
8,763965E-1
8,851991E-1
8,643666E-1
1,310156E+0
7,542529E-1
7,337359E-1
7,557236E-1
7,469693E-1
7,948016E-1
8,547636E-1
8,572487E-1
8,789934E-1
8,391477E-1
8,682945E-1
9,115158E-1
8,619224E-1
8,957218E-1
9,152285E-1
8,619315E-1
8,769480E-1
7,911517E-1
7,892596E-1
7,481974E-1
7,352664E-1
7,409704E-1
7,572149E-1
7,711146E-1
7,992530E-1
7,591794E-1
8,260388E-1
8,389212E-1
8,483919E-1
8,788656E-1
9,176756E-1
9,156604E-1
9,158226E-1
8,929524E-1
8,581492E-1
8,775272E-1
8,326256E-1
7,954459E-1
7,427176E-1
8,203134E-1
7,934924E-1
7,686617E-1
7,524989E-1
7,556627E-1
7,642090E-1
8,018244E-1
8,247383E-1
8,393822E-1
9,276475E-1
1,483047E+0
8,750170E-1
9,130629E-1
8,698266E-1
8,788348E-1
8,602762E-1
8,821958E-1
8,892585E-1
8,102657E-1
7,939922E-1
7,880006E-1
7,668364E-1
7,744719E-1
7,621215E-1
7,418437E-1
8,050911E-1
8,078255E-1
8,215721E-1
8,137690E-1
8,311598E-1
8,619777E-1
8,485830E-1
8,343744E-1
9,442655E-1
8,842385E-1
9,290275E-1
8,444824E-1
8,229564E-1
8,231772E-1
7,894246E-1
7,292632E-1
8,174412E-1
8,258938E-1
8,106031E-1
7,570068E-1
7,603897E-1
7,745153E-1
8,079312E-1
7,535861E-1
8,794536E-1
8,572440E-1
9,194670E-1
8,851079E-1
8,752360E-1
8,597141E-1
8,669194E-1
8,485918E-1
8,503706E-1
8,350430E-1
8,356121E-1
8,083705E-1
7,589156E-1
7,669528E-1
7,619480E-1
7,528042E-1
7,544612E-1
7,832163E-1
8,713068E-1
8,642188E-1
8,432493E-1
8,486550E-1
8,893902E-1
8,793591E-1
9,019023E-1
8,959442E-1
9,247711E-1
8,970795E-1
8,280071E-1
8,365967E-1
7,621028E-1
7,657056E-1
7,420916E-1
7,542650E-1
7,888713E-1
7,672490E-1
7,717497E-1
7,845468E-1
7,952629E-1
8,144195E-1
8,629712E-1
7,839170E-1
9,062112E-1
9,380696E-1
8,993704E-1
8,782849E-1
8,537116E-1
8,450801E-1
8,293782E-1
7,553080E-1
8,392743E-1
8,097600E-1
7,928772E-1
7,630186E-1
7,337691E-1
7,659131E-1
7,859263E-1
7,320891E-1
9,145020E-1
9,210958E-1
1,535032E+0
8,577522E-1
8,552845E-1
8,719321E-1
9,107110E-1
8,425130E-1
8,673825E-1
8,920170E-1
8,706805E-1
8,583844E-1
7,736294E-1
7,845940E-1
7,825558E-1
7,502008E-1
7,552333E-1
7,869098E-1
8,015775E-1
8,236350E-1
7,904693E-1
8,060817E-1
8,370459E-1
8,391654E-1
8,558586E-1
8,835608E-1
9,064575E-1
9,136861E-1
8,401278E-1
8,660577E-1
8,467367E-1
8,064945E-1
8,027144E-1
7,996487E-1
7,827713E-1
7,855615E-1
7,504777E-1
7,465214E-1
7,694233E-1
7,769592E-1
7,886571E-1
7,742880E-1
8,693611E-1
8,937604E-1
8,756753E-1
8,970613E-1
8,642464E-1
8,772203E-1
8,811914E-1
8,695272E-1
8,767468E-1
1,417938E+0
8,399020E-1
7,675360E-1
7,870542E-1
7,499123E-1
7,393047E-1
7,511350E-1
7,946224E-1
8,482395E-1
8,094939E-1
8,149200E-1
8,501275E-1
8,426424E-1
8,761577E-1
9,099085E-1
8,861246E-1
9,180002E-1
8,731367E-1
8,757304E-1
8,435281E-1
8,114872E-1
7,895954E-1
7,676548E-1
7,098879E-1
8,084530E-1
7,572052E-1
8,083553E-1
7,447794E-1
7,885643E-1
8,397207E-1
8,100804E-1
8,056707E-1
9,242192E-1
8,719870E-1
9,360145E-1
8,849637E-1
8,777767E-1
8,727302E-1
8,279644E-1
7,868943E-1
8,575437E-1
7,950951E-1
8,080578E-1
7,560516E-1
7,600176E-1
7,488852E-1
7,603409E-1
7,813180E-1
8,065721E-1
9,870613E-1
1,120479E+0
8,640877E-1
8,621192E-1
8,778775E-1
8,736426E-1
8,797817E-1
8,786255E-1
8,949210E-1
9,068155E-1
8,696931E-1
8,076522E-1
7,967670E-1
7,602522E-1
7,686108E-1
7,725371E-1
7,593670E-1
8,067196E-1
8,202288E-1
7,686155E-1
8,205110E-1
7,975550E-1
8,611196E-1
8,520848E-1
8,499170E-1
9,448708E-1
8,998881E-1
8,676118E-1
8,719267E-1
8,363432E-1
8,412062E-1
8,381627E-1
7,094924E-1
7,966012E-1
8,063322E-1
7,783362E-1
7,656792E-1
7,384713E-1
7,706325E-1
7,715063E-1
7,614117E-1
8,651671E-1
8,911837E-1
8,897182E-1
8,628923E-1
2,102963E+0
2,769535E+0
2,173176E+0
2,032198E+0
1,963967E+0
1,647644E+0
1,575461E+0
1,503866E+0
1,367438E+0
1,354813E+0
1,392959E+0
1,442484E+0
1,490288E+0
1,325889E+0
1,266400E+0
1,377962E+0
1,450484E+0
1,355465E+0
1,395082E+0
1,158701E+0
1,169694E+0
1,225809E+0
1,199515E+0
1,187556E+0
1,068244E+0
1,113241E+0
1,067437E+0
1,052957E+0
9,668729E-1
9,468714E-1
1,095781E+0
9,902979E-1
9,364187E-1
9,812048E-1
9,843420E-1
1,001192E+0
1,051712E+0
1,080552E+0
1,117249E+0
7,424550E-1
8,720766E-1
7,068332E-1
7,141926E-1
6,776669E-1
6,703457E-1
6,400335E-1
6,740237E-1
6,916635E-1
6,215240E-1
6,077327E-1
5,982554E-1
7,906364E-1
8,486024E-1
6,125829E-1
1,087778E+0
1,109433E+0
6,634696E-1
6,827249E-1
7,161766E-1
6,847371E-1
7,192366E-1
6,906029E-1
7,337075E-1
7,479366E-1
7,229637E-1
6,947626E-1
6,675337E-1
6,357881E-1
6,354443E-1
5,977335E-1
6,140276E-1
6,435179E-1
6,184683E-1
6,297631E-1
6,374301E-1
6,687883E-1
6,624513E-1
6,609976E-1
6,420806E-1
7,517533E-1
7,682639E-1
7,613567E-1
6,990895E-1
6,772296E-1
7,115744E-1
6,759838E-1
6,440323E-1
6,885236E-1
6,258614E-1
6,663110E-1
6,369074E-1
5,926975E-1
6,078570E-1
6,033627E-1
