channel names:
29/11/2016 12:07:00 - Power - Dev1_ai1 1
start times:
29/11/2016 12:07:22,603454
dt:
0,001000
data:
7,510087E-1
1,133712E+0
1,395071E+0
1,662194E+0
1,426474E+0
1,566141E+0
1,564587E+0
1,922027E+0
1,767440E+0
1,764969E+0
1,863735E+0
2,523387E+0
2,174850E+0
2,188308E+0
1,711219E+0
1,722366E+0
1,787753E+0
2,253377E+0
2,480355E+0
2,199660E+0
2,401670E+0
2,068995E+0
2,036519E+0
2,215386E+0
2,497022E+0
2,224251E+0
2,172134E+0
1,993812E+0
2,534202E+0
1,754616E+0
1,171616E+0
1,140385E+0
1,094079E+0
1,105344E+0
1,508377E+0
1,855503E+0
2,026714E+0
1,981966E+0
1,326522E+0
1,313978E+0
1,908045E+0
2,186786E+0
1,709889E+0
1,753701E+0
1,774819E+0
2,309706E+0
1,907963E+0
1,569711E+0
1,119581E+0
1,121411E+0
1,580289E+0
1,483398E+0
1,486554E+0
1,811512E+0
1,193573E+0
1,228726E+0
1,611616E+0
2,084063E+0
1,663871E+0
1,680368E+0
2,123570E+0
2,127744E+0
2,061705E+0
1,898257E+0
1,264690E+0
1,244069E+0
1,252098E+0
1,611959E+0
1,972318E+0
1,555197E+0
1,737052E+0
1,173670E+0
1,129178E+0
1,459442E+0
2,074357E+0
1,557304E+0
1,629080E+0
1,702526E+0
2,566021E+0
1,957086E+0
1,343127E+0
1,351254E+0
1,277943E+0
1,266378E+0
1,990951E+0
1,671745E+0
2,153266E+0
1,817888E+0
1,165036E+0
1,314139E+0
1,651044E+0
1,466460E+0
1,479567E+0
1,789219E+0
1,749827E+0
1,765254E+0
1,663139E+0
1,277793E+0
1,255207E+0
1,299417E+0
1,768673E+0
1,796553E+0
1,761249E+0
2,165201E+0
1,325514E+0
1,266403E+0
1,631767E+0
1,969856E+0
1,480925E+0
1,548603E+0
1,546854E+0
1,434872E+0
1,531764E+0
1,172154E+0
1,185489E+0
1,167345E+0
1,587506E+0
1,977908E+0
1,873375E+0
1,944227E+0
2,268077E+0
1,362316E+0
1,354822E+0
1,952480E+0
1,850404E+0
1,679473E+0
1,791906E+0
1,809748E+0
1,958222E+0
1,824416E+0
1,145809E+0
1,157881E+0
1,110920E+0
1,184993E+0
1,514041E+0
1,596279E+0
2,004222E+0
1,433804E+0
1,238824E+0
1,684027E+0
2,042924E+0
1,817078E+0
1,696118E+0
1,659113E+0
2,517807E+0
1,890107E+0
1,643740E+0
1,579493E+0
1,118215E+0
1,149122E+0
1,543904E+0
1,488811E+0
1,530533E+0
1,765204E+0
1,204184E+0
1,259832E+0
1,605571E+0
2,303122E+0
1,677222E+0
1,819313E+0
1,781291E+0
1,853132E+0
1,964283E+0
1,323503E+0
1,352935E+0
1,269937E+0
1,637326E+0
1,584835E+0
1,780545E+0
1,623362E+0
2,185447E+0
1,530007E+0
1,615869E+0
1,962558E+0
1,805373E+0
1,931259E+0
1,643012E+0
1,986039E+0
2,278744E+0
1,921679E+0
1,345507E+0
1,346542E+0
1,304966E+0
1,603838E+0
1,723720E+0
1,728177E+0
1,900290E+0
1,629486E+0
1,337553E+0
1,504759E+0
1,767660E+0
1,471355E+0
1,430946E+0
1,533751E+0
1,884947E+0
1,840706E+0
1,703396E+0
1,291183E+0
1,224479E+0
1,254610E+0
1,744212E+0
1,739626E+0
1,940401E+0
1,313013E+0
1,298985E+0
1,313489E+0
1,708612E+0
1,977957E+0
1,524826E+0
1,501128E+0
1,412147E+0
1,399889E+0
1,545076E+0
1,187933E+0
1,213040E+0
1,682793E+0
1,317364E+0
1,654749E+0
1,776528E+0
1,892492E+0
1,343540E+0
1,350089E+0
1,356983E+0
1,851673E+0
1,714090E+0
